product_id,code,description,category,brand,manufacturer,status
26513332,8801038116044,DORCO PACE 4(RAZ+BLD) ,BPZ - BANDED PACKS,DORCO,DORCO LTD,Active
75891568,4005800301995,NIVEA MEN ODNIM DVIZHENIEM(SHP FO200+MFR C&B75) ,BPZ - BANDED PACKS,NIVEA MEN (BEIERSDORF),BEIERSDORF,Active
20149688,4015400159643,NATURELLA CAMOMILE NORMAL WO 10+20P(50%F ,BPZ - BANDED PACKS,NA,NA,Active
66661175,4015100436105,GLISS KUR OB`YOM I VOSSTANOVLENIE(SHM250+HCR200) ,BPZ - BANDED PACKS,GLISS KUR (LAB INDUSTRIES/MOSKVA),LAB INDUSTRIES/MOSKVA,Active
45480879,3574661468297,LE PET.MAR(250XSRG APEL&GREYPFR+SHM 3TSV&GREYPFR) ,BPZ - BANDED PACKS,LE PETIT MARSEILLAIS (KENVUE),KENVUE,Active
75180201,4005800301476,NIVEA (SRG UVL. I ZABOTA 250+DEO EFEKT PUDRY 50) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
64794889,4005800282669,NIVEA PITANIE I KRASOTA(HAC 75+SRG 250) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
20836179,3086123273504,BIC FLEX 3 HYBRID(RAZ+BLD 3CO) ,BPZ - BANDED PACKS,BIC (VIOLEX BIC),VIOLEX BIC,Active
71940572,4005800297205,NIVEA MEN (SRG BOOST 3IN1 500+SHM ZARYAD CHISTOTY 250 FR) ,BPZ - BANDED PACKS,NIVEA MEN (BEIERSDORF),BEIERSDORF,Active
75179237,4005800301155,NIVEA GLADKIY SHYOLK(SRG KR.I KOK.250+DEO CH.I BEL.NEV.50) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
75179762,4005800301315,NIVEA LOVE (SRG LOVE TO DR.250+DEO LOVE BE TR.50) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
20833009,3014260262693,VENUS FOR WOMEN(RAZ+BLD) ,BPZ - BANDED PACKS,VENUS (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
22221689,4005800111150,NIVEA (SRG MOM.NASL.250+HAC UVL.75 FR) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
57353742,4015100308112,SCHAUMA+FA KIDS D/YUNOGO GEROYA(SHM225+SRG250+CPC FR) ,BPZ - BANDED PACKS,UNABLE TO SEGMENT (HENKEL),HENKEL,Active
146722272,3086123711525,BIC FLEX 5 HYBRID(RAZ+BLD 1CO+CPC) ,BPZ - BANDED PACKS,BIC (VIOLEX BIC),VIOLEX BIC,Active
64812136,4005800282621,NIVEA UNIVERSAL`NIY UKHOD(BCR75+SOA UVL.I ZAB.100 20%) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
20836491,3014260243555,GILLET.MACH 3(RAZ+BLD) ,BPZ - BANDED PACKS,GILLETTE (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
54300213,4015100311488,GLISS KUR EKSTR.VOSST.(SHM250+HCR200 FR) ,BPZ - BANDED PACKS,GLISS KUR (LAB INDUSTRIES/MOSKVA),LAB INDUSTRIES/MOSKVA,Active
67898600,3574661596563,LE PET.MARS.MEN(2XSRGX250 KEDR&MIN+SAND&VAN) ,BPZ - BANDED PACKS,LE PETIT MARSEILLAIS (KENVUE),KENVUE,Active
23394210,4015400683094,ALWAYS ULT.NOR.PL.20+DISCR.W.L ILY20P(FR) ,BPZ - BANDED PACKS,NA,NA,Active
67911838,3574661595764,JOHNSON`S(300XSHM 2IN1 HB+SRG KIDS+CPC FR) ,BPZ - BANDED PACKS,JOHNSON`S (KENVUE),KENVUE,Active
55247892,4005800263125,NIVEA KRAS.KOZH(FCR KR.KOZH.D50 35% + FW MAKE UP Y125) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
32343450,4005800172557,NIVEA (FW DVOYN.EFF.125+LPS BAZ.UKH.FR) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
64793113,4005800282560,NIVEA SVEZHEST` LEMONGRASSA(BCR SOFT 100+SRG  250 50%) ,BPZ - BANDED PACKS,NIVEA (BEIERSDORF),BEIERSDORF,Active
49915282,4015600818432,OLD SPICE WOLFTHORN(DEO STO50+SRG250) ,BPZ - BANDED PACKS,OLD SPICE (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
83422993,3086123680227,BIC SOLEIL CLIC 5(RAZ+BLD) ,BPZ - BANDED PACKS,BIC (VIOLEX BIC),VIOLEX BIC,Active
223874985,4610095923823,DOM PRIRODY SLAD.KOMPLIMENT MYOD I VAN(BCR100+HAC30+SOA90),BPZ - BANDED PACKS,DOM PRIRODY (DOM PRIRODY MANUFAKTURA/SIMFEROPOL`),DOM PRIRODY MANUFAKTURA/SIMFEROPOL`,Active
76569252,4015100722185,SCHAUMA+FA MEN NOCHNOY GOROD(SHM380+SRG250) ,BPZ - BANDED PACKS,UNABLE TO SEGMENT (HENKEL),HENKEL,Active
223872660,4606453097220,ESTEL KUL`TURA KRASOTY MENUET(SHM300ML+HCR250ML+HST75ML),BPZ - BANDED PACKS,ESTEL (ESTEL/SANKT-PETERBURG),ESTEL/SANKT-PETERBURG,Active
223872673,8006530022064,PANT.PRO-V GUSTYE I KREPKIE (SHM250+HCR180),BPZ - BANDED PACKS,PANTENE PRO-V (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
223880913,4630037511109,GRASS (SHP 10+BLD),BPZ - BANDED PACKS,GRASS (GRASS TD/VOLGOGRAD),GRASS TD/VOLGOGRAD,Active
223887158,4680117422993,VEGAN.LOVE.STUDIO PEPPER AMBER & NEROLI(SRG300ML+BCR150ML),BPZ - BANDED PACKS,VEGAN.LOVE.STUDIO (DEL`TA PARFYUM/MOSKOVSKAYA OBL.),DEL`TA PARFYUM/MOSKOVSKAYA OBL.,Active
223867302,4605922040002,REXONA+BARKH.RUCHKI PRYAMO V SERDTSE(DEO50ML+HAC45ML),BPZ - BANDED PACKS,UNABLE TO SEGMENT (ARNEST/UNIRUS),ARNEST/UNIRUS,Active
223875017,4660272500415,DOM PRIRODY LAVANDOVOE POLE(SHM200G+HCR200G+BCR150ML),BPZ - BANDED PACKS,DOM PRIRODY (DOM PRIRODY MANUFAKTURA/SIMFEROPOL`),DOM PRIRODY MANUFAKTURA/SIMFEROPOL`,Active
223875021,4660272502761,DOM PRIRODY SLADKIY MINDAL`(SRG300+BCR300+HAC50+CPC),BPZ - BANDED PACKS,DOM PRIRODY (DOM PRIRODY MANUFAKTURA/SIMFEROPOL`),DOM PRIRODY MANUFAKTURA/SIMFEROPOL`,Active
223872671,4680046279453,ORGANELL JUICY PEACH (SRG250ML+CPC),BPZ - BANDED PACKS,ORGANELL (ZELYONAYA MANUFAKTURA/MOSKVA),ZELYONAYA MANUFAKTURA/MOSKVA,Active
223884588,3661434010453,URIAGE AGE ABSOLU (FCR 30ML+FCR Y15 FR),BPZ - BANDED PACKS,URIAGE (ANTONIO PUIG/BARSELONA),ANTONIO PUIG/BARSELONA,Active
223875012,4660272500392,KRYMSKIY LEKAR` OBLEPIKHA (SHM250ML+HCR200ML+SOA 2X100G),BPZ - BANDED PACKS,KRYMSKIY LEKAR` (MDP/SIMFEROPOL`),MDP/SIMFEROPOL`,Active
223889036,4640089153400,BLUE MARINE FOR MAN (SHM250+SHP M200),BPZ - BANDED PACKS,BLUE MARINE,FESTIVA/MOSKVA,Active
223874971,4605922039723,AKS NA PLYAZHE (SRG250ML+DEO50ML),BPZ - BANDED PACKS,AKS (ARNEST/UNIRUS),ARNEST/UNIRUS,Active
223884901,6976504684302,ZHIDUO RED POMEGRANATE FRESH (2XFW+4XFCR),BPZ - BANDED PACKS,ZHIDUO (GUANGZHOU OBO GROUP/CHINA),GUANGZHOU OBO GROUP/CHINA,Active
223890396,4670204600700,EDEN FOR MEN POWER&BRUTALITY(SHP125ML+SHM250ML+SRG250ML),BPZ - BANDED PACKS,EDEN (SCENT GK/KIROV),SCENT GK/KIROV,Active
223880907,4605922039556,AKS EPIK FRESH (SRG250ML+DEO50ML),BPZ - BANDED PACKS,AKS (ARNEST/UNIRUS),ARNEST/UNIRUS,Active
223872770,4605922039587,AKS (2XSRG250ML NA PLYAZHE+COOL OCEAN),BPZ - BANDED PACKS,AKS (ARNEST/UNIRUS),ARNEST/UNIRUS,Active
223872672,4680046279477,ORGANELL TERRE FOR MEN (SRG250ML+CPC),BPZ - BANDED PACKS,ORGANELL (ZELYONAYA MANUFAKTURA/MOSKVA),ZELYONAYA MANUFAKTURA/MOSKVA,Active
223874974,4605922040033,BARKHATNYE RUCHKI S TEPLOTOY DLYA TEBYA (2HACX80),BPZ - BANDED PACKS,BARKHATNYE RUCHKI (ARNEST/UNIRUS),ARNEST/UNIRUS,Active
223880908,4605922039976,REKSONA SPORT+FITSTARS (SRG200ML+DEO250ML),BPZ - BANDED PACKS,REKSONA (ARNEST/UNIRUS),ARNEST/UNIRUS,Active
223874956,8718951757295,PALMOLIVE TVOYO PASSLAB. I ROSK.MYAG.(SRG250ML+SOA90G+CPC),BPZ - BANDED PACKS,PALMOLIVE (COLGATE-PALMOLIVE),COLGATE-PALMOLIVE,Active
223880928,8801038615691,DORCO SLEEK (RAZ+BLD),BPZ - BANDED PACKS,DORCO,DORCO LTD,Active
223874977,4606453086910,ESTEL PROF.HAUT.COUT.PROART ISKUSST.LOKONOV(2XHSTX300+HCR50),BPZ - BANDED PACKS,ESTEL PROFESSIONAL (ESTEL/SANKT-PETERBURG),ESTEL/SANKT-PETERBURG,Active
223880927,8718951755031,PALMOLIVE NAT.INTENS.UVLAZHNENIE(SRG250ML+SOA90G),BPZ - BANDED PACKS,PALMOLIVE (COLGATE-PALMOLIVE),COLGATE-PALMOLIVE,Active
223872666,4630147179688,AWARD NOVOG(2CATXCHI&CR&C&F OIL UR 1.5KG+CHI UR SA 85G FR),BPZ - BANDED PACKS,AWARD (VALTA PET PRODAKTS/MOSKVA),VALTA PET PRODAKTS/MOSKVA,Active
223880916,4640286999931,MISS ORGANIC LOVE IS IN THE AIR (SRG290ML+CPC),BPZ - BANDED PACKS,MISS ORGANIC (GLOBAL BIO COSMETIC/MOSKVA),GLOBAL BIO COSMETIC/MOSKVA,Active
223887139,4627159387415,DOLIVA BLESK SHYOLKA (SHM400ML+HCR400ML),BPZ - BANDED PACKS,DOLIVA (DR.THEISS NATURWAREN/GERMANY),DR.THEISS NATURWAREN/GERMANY,Active
222989927,4607001773955,COF L`OR DELICATE COLLECTION 4X52G(208G) ,BPZ - BANDED PACKS,L`OR (JDE),JACOBS DOUWE EGBERTS,Active
146729188,4752171018952,AURA (BCR DELIC.TOUCH 100ML+SRG BEST MOMENTS 250ML) ,BPZ - BANDED PACKS,AURA (COTTON CLUB),COTTON CLUB,Active
168169489,4607953917346,COMPLIMENT REGEN.I MYAGK.D/RUK N2041(2XHACX75ML) ,BPZ - BANDED PACKS,COMPLIMENT (TIMEKS KOSMETIK/MOSKVA),TIMEKS KOSMETIK/MOSKVA,Active
204299084,8700216593373,GILLETTE (SHP KLAS.FO 50ML+MFR USPOK.G 75ML) ,BPZ - BANDED PACKS,GILLETTE (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
208546222,4630040347788,BORODATOS ONLY FOR MEN (FW190ML+2XMFR 200ML+75ML+DEO50ML) ,BPZ - BANDED PACKS,BORODATOS (NARODNYE PROMYSLY/MOSKVA),NARODNYE PROMYSLY/MOSKVA,Active
147060668,4630040344893,BORODATOS SPECIAL FOR YOU(SHP75ML+MFR75ML) ,BPZ - BANDED PACKS,BORODATOS (NARODNYE PROMYSLY/MOSKVA),NARODNYE PROMYSLY/MOSKVA,Active
209287223,8700216599900,HEAD&SHOULDERS+SAFEGUARD(SHM 2V1 OSN.UKH.200ML+SOA KLAS.90G) ,BPZ - BANDED PACKS,UNABLE TO SEGMENT (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
145819815,4600999057007,YA SAMAYA ROSY FACE(FW200ML+FS50ML) ,BPZ - BANDED PACKS,YA SAMAYA (COTTON CLUB),COTTON CLUB,Active
143061693,4680117406030,GENTLE MAN D/CHUVST.KOZHI(SHP200ML+MFR100ML) ,BPZ - BANDED PACKS,GENTLE (DEL`TA PARFYUM/MOSKOVSKAYA OBL.),DEL`TA PARFYUM/MOSKOVSKAYA OBL.,Active
156901694,4752171018471,MIRYOKU HAIR CARE UVLAZHNENIE I PITANIE(SHM150ML+HCR150ML) ,BPZ - BANDED PACKS,MIRYOKU (COTTON CLUB),COTTON CLUB,Active
169819742,4678597499239,THE ACT (2XBCRX150 + HAC65) ,BPZ - BANDED PACKS,THE ACT (EKT/MOSKVA),EKT/MOSKVA,Active
199170094,4678597699271,THE ACT (2XBCRX300G SEA SALT&COCO+DETOX.FT) ,BPZ - BANDED PACKS,THE ACT (EKT/MOSKVA),EKT/MOSKVA,Active
221792073,4640253903183,AROMA HARMONY DUO (2XAFRX30ML SUNNY YUZU+HERBAL GARDEN) ,BPZ - BANDED PACKS,AROMA HARMONY (AROMA KHOUM/SOLNECHNOGORSK),AROMA KHOUM/SOLNECHNOGORSK,Active
219007618,4630420060252,THE ACT UNIVERS.UKHOD (2XFW FO100ML+T200ML) ,BPZ - BANDED PACKS,THE ACT (EKT/MOSKVA),EKT/MOSKVA,Active
204256812,8700216588898,GILLETTE MACH 3 (RAZ 1C+SHP USPOK.G75ML) ,BPZ - BANDED PACKS,GILLETTE (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
222567664,4630420060269,THE ACT (HAC 65ML+BCR F 150ML) ,BPZ - BANDED PACKS,THE ACT (EKT/MOSKVA),EKT/MOSKVA,Active
192379390,4605922005810,REXONA MEN SIL`NEE SOMNENIY (DEO150ML+SRG180ML),BPZ - BANDED PACKS,REKSONA (ARNEST/UNIRUS),ARNEST/UNIRUS,Active
223887136,4610262613199,LARUN THE SWEET MAGICAL LAND (HAC75 + BCR100),BPZ - BANDED PACKS,LARUN (PL DROGERY SOYUZ),PL DROGERY SOYUZ,Active
223887137,4610262613205,LARUN THE SWEET MAGICAL LAND (2XHAC75),BPZ - BANDED PACKS,LARUN (PL DROGERY SOYUZ),PL DROGERY SOYUZ,Active
217857907,8700216909662,GILLETTE+OLD SPICE (SHP USPOK.FO200ML+SRG WHITEW.250ML) ,BPZ - BANDED PACKS,UNABLE TO SEGMENT (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
223841461,4680117417302,DELTA COSMETICS ABSOLUTE PLATINUM (SRG250ML+CPC),BPZ - BANDED PACKS,DELTA COSMETICS (DEL`TA PARFYUM/MOSKOVSKAYA OBL.),DEL`TA PARFYUM/MOSKOVSKAYA OBL.,Active
169177098,4630049647506,COMPLIMENT HYDRAL.HYALUR.N1132(3XFCR 2X50ML+23ML) ,BPZ - BANDED PACKS,COMPLIMENT (TIMEKS KOSMETIK/MOSKVA),TIMEKS KOSMETIK/MOSKVA,Active
223870931,8006530107600,GILLETTE FUSION (RAZ+11BLD+CPC FR),BPZ - BANDED PACKS,GILLETTE (PROCTER & GAMBLE),PROCTER & GAMBLE,Active
151199208,4650212701972,VIKING ISTOCHNIK SILY (2XSRGX300ML HB+CD) ,BPZ - BANDED PACKS,VIKING (RUSSKAYA KOSMETIKA/ODINTSOVO MOSK.OBL.),RUSSKAYA KOSMETIKA/ODINTSOVO MOSK.OBL.,Active
223857908,4610427791045,YA SAMAYA FLOWER FLEUR (SRG250ML+BCR100ML),BPZ - BANDED PACKS,YA SAMAYA (COTTON CLUB),COTTON CLUB,Active
216012171,4602159024638,TRI KOTA ZIMNIE KANIKULY (SRG BATH+SHM 2X250ML) ,BPZ - BANDED PACKS,TRI KOTA (GALANT KOSMETIK/MOSKVA),GALANT KOSMETIK/MOSKVA,Active
223853794,4650017012938,CAFE MIMI 11V1 (4XBCR+2XSRG+2XSHM+HCR+LPS+HAC+CPC FR),BPZ - BANDED PACKS,CAFE MIMI (GRINKOSMETIK GRUPP/MOSKVA),GRINKOSMETIK GRUPP/MOSKVA,Active
85364112,0110028733139,SYNERGETIC (DTR 5L+BLE SRDA 1L) ,BPZ - BANDED PACKS,SYNERGETIC (SYNERGETIC/N.NOVGOROD),SYNERGETIC/N.NOVGOROD,Active
68039460,4627150238341,ROYAL CANIN (3XDOG A DIG SM S 3KG+A DIG PA H 2X0.085KG FR) ,BPZ - BANDED PACKS,ROYAL CANIN (ROYAL CANIN/FRANCE),ROYAL CANIN/FRANCE,Active
182771229,4665315281405,ART&FACT.D/MATIR.I OCHITSH.(2XFW T 150ML)1+1 ,BPZ - BANDED PACKS,ART&FACT. (CARELY GROUP/MOSKVA),CARELY GROUP/MOSKVA,Active
156900920,4640145084860,LISS KROULLY FRESH POWER MN-2303(SHM260ML+SRG260ML) ,BPZ - BANDED PACKS,LISS KROULLY (LISS KROULLY LLP/GREAT BRITAIN),LISS KROULLY LLP/GREAT BRITAIN,Active
147362720,4680019159614,RETSEPTY BABUSHKI AGAF`I LUGOVYE TRAVY(SRG200ML+BCR200ML) ,BPZ - BANDED PACKS,RETSEPTY BABUSHKI AGAF`I (NATURA SIBERICA/MOSKVA),NATURA SIBERICA/MOSKVA,Active
40135190,4607154693360,VILENTA BLACKHEAD HOT&COOL PURE PORE(2XFSX50) ,BPZ - BANDED PACKS,VILENTA (SOFIS/MOSKVA),SOFIS/MOSKVA,Active
153526686,4670114710933,VILENTA MY BEAUTY WEEK (10XFS) ,BPZ - BANDED PACKS,VILENTA (SOFIS/MOSKVA),SOFIS/MOSKVA,Active
104163615,4660018509757,CHETVERONOGIY GURMAN GL (6XDOGX0.34KG HOR+LAM+RA+CHI+ BE+TU) ,BPZ - BANDED PACKS,CHETVERONOGIY GURMAN (CHETVERONOGIY GURMAN/MOSKVA),CHETVERONOGIY GURMAN/MOSKVA,Active
85989834,4640145082354,LISS KROULLY WN-2202(2XSRGX260 CD+BATH) ,BPZ - BANDED PACKS,LISS KROULLY (LISS KROULLY LLP/GREAT BRITAIN),LISS KROULLY LLP/GREAT BRITAIN,Active
205895100,4680059333777,HOLLY POLLY CANDY PLAY LIST (3XLPSX4.8G) ,BPZ - BANDED PACKS,HOLLY POLLY (SI AY DI GRUPP/MOSKVA),SI AY DI GRUPP/MOSKVA,Active
89542246,4650056498335,DEONICA S NEZHNOST`YU(DEO NEVID.50+HAC PIT.24),BPZ - BANDED PACKS,DEONICA (ARNEST/ARNEST),ARNEST/ARNEST,Active
147047829,4630039536421,ORGANIC SHOP BODRYATSHIY(SHM200ML+SRG200ML) ,BPZ - BANDED PACKS,ORGANIC SHOP (NATURA SIBERICA/MOSKVA),NATURA SIBERICA/MOSKVA,Active
223856881,4630274257259,PRINTSESSA ROZOVYE MECHTY (SHM250ML+SRG250ML+CPC FR),BPZ - BANDED PACKS,PRINTSESSA (BIG/MOSKVA),BIG/MOSKVA,Active
198188909,4680117415339,DELTA COSMETICS ACTIVE LINE (SHM250ML+SRG250L) ,BPZ - BANDED PACKS,DELTA COSMETICS (DEL`TA PARFYUM/MOSKOVSKAYA OBL.),DEL`TA PARFYUM/MOSKOVSKAYA OBL.,Active
94801348,4620018872541,COMPLIMENT POWER ZONE REAL ENERGY N1690(FS100+MFR100) ,BPZ - BANDED PACKS,COMPLIMENT (TIMEKS KOSMETIK/MOSKVA),TIMEKS KOSMETIK/MOSKVA,Active
26383618,4680008124678,BLUE MARINE FOR MAN SPORT(SRG DC+SHP M) ,BPZ - BANDED PACKS,BLUE MARINE,FESTIVA/MOSKVA,Active
49195161,4680008124708,BLUE MARINE FOR MEN (250XSHM+SRG) ,BPZ - BANDED PACKS,BLUE MARINE,FESTIVA/MOSKVA,Active
65000502,4680016720657,KING (125XSHP G+MFR G-B) ,BPZ - BANDED PACKS,KING (PARIS LINE PARFUMS/FRANCE),PARIS LINE PARFUMS/FRANCE,Active
53710687,4627150233582,ZZZ1 ,BPZ - BANDED PACKS,ROYAL CANIN (ROYAL CANIN/FRANCE),ROYAL CANIN/FRANCE,Active
49692108,4680016720626,KING FOR MEN (SHP FO 200+T/V 100) ,BPZ - BANDED PACKS,KING (PARIS LINE PARFUMS/FRANCE),PARIS LINE PARFUMS/FRANCE,Active
53674096,4627150233728,ROYAL CANIN SHN MINI(2XDOG PUP.0.8KG+PUP.SAU.H0.085KG FR) ,BPZ - BANDED PACKS,ROYAL CANIN (ROYAL CANIN/FRANCE),ROYAL CANIN/FRANCE,Active
210345091,4673737809749,LIKE TIME RUSSKIY STANDART (SHM250ML+SRG250ML) ,BPZ - BANDED PACKS,LIKE TIME (BRK-KOSMETIKS/MOSKVA),BRK-KOSMETIKS/MOSKVA,Active
49834798,4620018873166,COMPLIMENT UNIVERS.TEAM MAN ONLY N1290(200XSHM+BCR) ,BPZ - BANDED PACKS,COMPLIMENT (TIMEKS KOSMETIK/MOSKVA),TIMEKS KOSMETIK/MOSKVA,Active
82654535,4640089150249,BLUE MARINE COOL F/MEN(SHM250+SRG250) ,BPZ - BANDED PACKS,BLUE MARINE,FESTIVA/MOSKVA,Active
216111942,4670113617943,MY MUSE ZATSHITA TSVETA 3D MATRIX+(SHM250+2XHCR 250+150) ,BPZ - BANDED PACKS,MY MUSE (GRASS TD/VOLGOGRAD),GRASS TD/VOLGOGRAD,Active
49728853,4660018603240,EKOLLA-BIO DLYA DEVOCHEK(200XSHM+SRG) ,BPZ - BANDED PACKS,EKOLLA-BIO (BIOKON PLYUS NPO/MOSKVA),BIOKON PLYUS NPO/MOSKVA,Active
69714019,4630049644529,COMPLIMENT TSVETOCHNIY RAY N1881(SRG250+BCR200) ,BPZ - BANDED PACKS,COMPLIMENT (TIMEKS KOSMETIK/MOSKVA),TIMEKS KOSMETIK/MOSKVA,Active
179411651,4640089152496,SWEET FOOD LIMONNIY PUDING(SHM250ML+SRG250ML) ,BPZ - BANDED PACKS,SWEET FOOD (FESTIVA/MOSKVA),FESTIVA/MOSKVA,Active
42835945,4630019130717,PRIPRAVICH NA DACHU SSN(D.KART+D.ST&GR&BARB+D.SHASH) ,BPZ - BANDED PACKS,PRIPRAVYCH (PROKSIMA/NOVOSIBIRSK),PROKSIMA/NOVOSIBIRSK,Active
24461796,4607082850736,SILAPANT N1(250MLXSHM+HCR B-C) ,BPZ - BANDED PACKS,NA,NA,Active
214827259,4630262807879,FOAMMEN+CARELAX MEN GIFT BOX EXTRA FRESH(SHM75+SRG75+SHP200) ,BPZ - BANDED PACKS,UNABLE TO SEGMENT (ERA HPC DISTRIBUTION/SANKT-PETERBURG),ERA HPC DISTRIBUTION/SANKT-PETERBURG,Active
152558192,4640145084686,LISS KROULLY WN-2311(2XHACX75 C+MC) ,BPZ - BANDED PACKS,LISS KROULLY (LISS KROULLY LLP/GREAT BRITAIN),LISS KROULLY LLP/GREAT BRITAIN,Active
84766093,4630046811146,GOLD STANDART MAGIC MIGHT(DEO75+T/V50) ,BPZ - BANDED PACKS,GOLD STANDART (ABAR/MINERALNYE VODY),ABAR/MINERALNYE VODY,Active
69935629,4640089150201,PROVANCE SHIPOVNIK (SHM250ML+SRG250ML) ,BPZ - BANDED PACKS,PROVANCE (FESTIVA/MOSKVA),FESTIVA/MOSKVA,Active
77997589,4630049643935,COMPLIMENT KIDS RADUGA N1900(SRG200+BAC150+CPC FR) ,BPZ - BANDED PACKS,COMPLIMENT (TIMEKS KOSMETIK/MOSKVA),TIMEKS KOSMETIK/MOSKVA,Active
174272130,4630084860793,SILAPANT FITOKOMPLEKS(BCR FOOT 75ML+HAC 75ML) ,BPZ - BANDED PACKS,SILAPANT (DVE LINII PKF),DVE LINII PKF,Active
84244314,4640030848416,TROLLS N4(SHM 2V1 200+SRG 2V1 200) ,BPZ - BANDED PACKS,TROLLS (RUSSKAYA KOSMETIKA/ODINTSOVO MOSK.OBL.),RUSSKAYA KOSMETIKA/ODINTSOVO MOSK.OBL.,Active
174664411,4690595066329,GURMANDIZSWEET DREAMS(EMC NON STOP VOLUME+LPS SOVA BELAYA) ,BPZ - BANDED PACKS,GURMANDIZ (PS GRUPP/SANKT-PETERBURG),PS GRUPP/SANKT-PETERBURG,Active
64819219,4627166862417,ROYAL CANIN M.COON KIT(2XCAT S 0.4KG+SA H 0.085KG FR) ,BPZ - BANDED PACKS,ROYAL CANIN (ROYAL CANIN/FRANCE),ROYAL CANIN/FRANCE,Active
148644025,4650118441552,BEAUTERICA RELAX COLLECTION N27(BCR100ML+SRG100ML) ,BPZ - BANDED PACKS,BEAUTERICA (KOSMEYA/MOSKVA),KOSMEYA/MOSKVA,Active
69943184,4627180241236,ROYAL CAN FEL.HEA.NUT(2XCAT AD.1-7 S0.4KG+ A.H0.085KGFR) ,BPZ - BANDED PACKS,ROYAL CANIN (ROYAL CANIN/FRANCE),ROYAL CANIN/FRANCE,Active
95179242,4607152730852,R.O.C.S.TRAVEL SET(TTH AKTIVNIY MAGNIY 25G+TBR M) ,BPZ - BANDED PACKS,R.O.C.S. (UNIDENT GROUP),UNIDENT GROUP,Active
22500547,4680008123725,SPA PLANET MINERAL N1(250MLXSHM+SRG) ,BPZ - BANDED PACKS,SP PLUS (BALTIYSKAYA KHIMICHESKAYA KOMPANIYA),FESTIVA/MOSKVA,Active
42682615,4614171250162,EVINAL N1(300XSHM ANTI HAIR LOSS+HCR D/US.ROSTA) ,BPZ - BANDED PACKS,EVINAL (EVINAL/MOSKVA),EVINAL/MOSKVA,Active
83212887,4630056266660,H2ORIZONT GLACIER WATER(SHM500+MFR110) ,BPZ - BANDED PACKS,H2ORIZONT (FEMILI KOSMETIK/MOSKVA),FEMILI KOSMETIK/MOSKVA,Active
223872662,4621848793044,LIKE TIME PERVIY IZ PERVYKH (SHM250ML+SRG250ML),BPZ - BANDED PACKS,LIKE TIME (BRK-KOSMETIKS/MOSKVA),BRK-KOSMETIKS/MOSKVA,Active
91545016,4673737809107,LIKE TIME URBAN(SHM250+SRG250) ,BPZ - BANDED PACKS,LIKE TIME (BRK-KOSMETIKS/MOSKVA),BRK-KOSMETIKS/MOSKVA,Active
69942879,4607953912259,TRAKTOR CHEMPION(250XSHM+SRG) ,BPZ - BANDED PACKS,TRAKTOR (TRAKTOR KHOKKEYNIY KLUB/CHELYABINSK),TRAKTOR KHOKKEYNIY KLUB/CHELYABINSK,Active
174504927,4660197024560,ELDERMEN+CHILLOUT COLA FREE (WKY 0.5L+2XDRN 0.33L) ,BPZ - BANDED PACKS,UNABLE TO SEGMENT,UNABLE TO SEGMENT,Active
26687945,4620010798702,Q.P.X.O.ORIGINAL N1005(250MLXSHM+SRG) ,BPZ - BANDED PACKS,X.O. (TIMEKS KOSMETIK/MOSKVA),TIMEKS KOSMETIK/MOSKVA,Active
40159627,4610003549176,NOCHN.OKHOT.3+1(2SA.SU.TU.100+BE.100+CHI.100)1F ,BPZ - BANDED PACKS,NOCHNOY OKHOTNIK (PRODKONTRAKTINVEST/ROSTOVSK.OBL.),PRODKONTRAKTINVEST/ROSTOVSK.OBL.,Active
53677390,2000064050018,BRIGHT CRYSTAL(SRG 250+P/V 30) ,BPZ - BANDED PACKS,BRIGHT CRYSTAL (ZELYONAYA MANUFAKTURA/MOSKVA),ZELYONAYA MANUFAKTURA/MOSKVA,Active
85104789,1103727195499,TOPBEAUTY 5 (RAZ+BLD) ,BPZ - BANDED PACKS,TOPBEAUTY (NASTOYATSHIY MUZHCHINA/CHEBOKSARY),NASTOYATSHIY MUZHCHINA/CHEBOKSARY,Active
